Fips,Location,Drug Type,TimeFrame,Data Type,Data,MOE
09,Connecticut,All opioids,2011,"Rate per 100,000",5.95419,0.82074756175999997
09,Connecticut,All opioids,2012,"Rate per 100,000",5.72626,0.80793363643999994
09,Connecticut,All opioids,2013,"Rate per 100,000",12.29207,1.1754332816799999
09,Connecticut,All opioids,2014,"Rate per 100,000",15.16295,1.3255589838399999
09,Connecticut,All opioids,2015,"Rate per 100,000",19.20303,1.4770158670399998
09,Connecticut,All opioids,2016,"Rate per 100,000",24.47231,1.6870433146000001
09,Connecticut,All opioids,2017,"Rate per 100,000",27.72899,1.8077025786399998
09,Connecticut,All opioids,2018,"Rate per 100,000",27.53925,1.8042421182800001
09,Connecticut,All opioids,2019,"Rate per 100,000",31.72804,1.934773281
09,Connecticut,All opioids,2020,"Rate per 100,000",35.94195,2.0540850254399996
09,Connecticut,All opioids,2021,"Rate per 100,000",38.33637,2.0829928302400003
09,Connecticut,All opioids,2022,"Rate per 100,000",36.77175,2.0295267036799998
09,Connecticut,All opioids,2023,"Rate per 100,000",31.91963,1.8822822152400001
10,Delaware,All opioids,1999,"Rate per 100,000",4.11867,1.4277913921600001
10,Delaware,All opioids,2000,"Rate per 100,000",3.69407,1.3447238050399999
10,Delaware,All opioids,2001,"Rate per 100,000",4.54723,1.4857656422000001
10,Delaware,All opioids,2002,"Rate per 100,000",6.00101,1.6989097739599999
10,Delaware,All opioids,2003,"Rate per 100,000",4.53895,1.4646944897199998
10,Delaware,All opioids,2004,"Rate per 100,000",4.23362,1.4048798094800001
10,Delaware,All opioids,2005,"Rate per 100,000",3.51199,1.28120997956
10,Delaware,All opioids,2006,"Rate per 100,000",4.49431,1.4520662273599998
10,Delaware,All opioids,2007,"Rate per 100,000",5.14877,1.52034756468
10,Delaware,All opioids,2008,"Rate per 100,000",7.65726,1.8770149700399998
10,Delaware,All opioids,2009,"Rate per 100,000",9.31434,2.0538702995999998
10,Delaware,All opioids,2010,"Rate per 100,000",12.02135,2.3509611431600002
10,Delaware,All opioids,2011,"Rate per 100,000",12.58392,2.3526493891599998
10,Delaware,All opioids,2012,"Rate per 100,000",9.15488,2.0172689244400002
10,Delaware,All opioids,2013,"Rate per 100,000",12.82081,2.4180427115600001
10,Delaware,All opioids,2014,"Rate per 100,000",13.92862,2.5065155200400002
10,Delaware,All opioids,2015,"Rate per 100,000",14.79092,2.5659860223200002
10,Delaware,All opioids,2016,"Rate per 100,000",16.93262,2.7336904686000003
10,Delaware,All opioids,2017,"Rate per 100,000",27.81241,3.5398719865599997
10,Delaware,All opioids,2018,"Rate per 100,000",39.33534,4.21941333968
10,Delaware,All opioids,2019,"Rate per 100,000",42.97966,4.3890322747599999
10,Delaware,All opioids,2020,"Rate per 100,000",43.92169,4.41396711252
10,Delaware,All opioids,2021,"Rate per 100,000",48.08375,4.5869589978800001
10,Delaware,All opioids,2022,"Rate per 100,000",50.23695,4.6084746411199999
10,Delaware,All opioids,2023,"Rate per 100,000",46.98268,4.4597527791599996
11,Dist. of Columbia,All opioids,1999,"Rate per 100,000",4.91813,1.83414064232
11,Dist. of Columbia,All opioids,2000,"Rate per 100,000",7.67111,2.29715702832
11,Dist. of Columbia,All opioids,2001,"Rate per 100,000",8.12869,2.35343452596
11,Dist. of Columbia,All opioids,2002,"Rate per 100,000",5.1668,1.8843795367599998
11,Dist. of Columbia,All opioids,2003,"Rate per 100,000",10.69643,2.7135127350800001
11,Dist. of Columbia,All opioids,2004,"Rate per 100,000",9.42073,2.54702589568
11,Dist. of Columbia,All opioids,2005,"Rate per 100,000",7.80518,2.3174243220799999
11,Dist. of Columbia,All opioids,2006,"Rate per 100,000",9.60562,2.5568540785199998
11,Dist. of Columbia,All opioids,2007,"Rate per 100,000",5.18736,1.89866194504
11,Dist. of Columbia,All opioids,2008,"Rate per 100,000",5.14138,1.8256373939999999
11,Dist. of Columbia,All opioids,2009,"Rate per 100,000",N/A,N/A
11,Dist. of Columbia,All opioids,2010,"Rate per 100,000",5.80353,1.9819347382799999
11,Dist. of Columbia,All opioids,2011,"Rate per 100,000",7.96083,2.2263503015600001
11,Dist. of Columbia,All opioids,2012,"Rate per 100,000",7.32697,2.1949223072000001
11,Dist. of Columbia,All opioids,2013,"Rate per 100,000",8.59573,2.22671109248
11,Dist. of Columbia,All opioids,2014,"Rate per 100,000",9.42957,2.3734189976
11,Dist. of Columbia,All opioids,2015,"Rate per 100,000",14.52237,2.9232362219199999
11,Dist. of Columbia,All opioids,2016,"Rate per 100,000",29.96812,4.13147641676
11,Dist. of Columbia,All opioids,2017,"Rate per 100,000",34.74127,4.4454720623599995
11,Dist. of Columbia,All opioids,2018,"Rate per 100,000",26.72071,3.8635470882400003
11,Dist. of Columbia,All opioids,2019,"Rate per 100,000",33.67094,4.3277819101999997
11,Dist. of Columbia,All opioids,2020,"Rate per 100,000",45.29033,4.9538550866
11,Dist. of Columbia,All opioids,2021,"Rate per 100,000",48.93816,5.2349257702000003
11,Dist. of Columbia,All opioids,2022,"Rate per 100,000",48.91213,5.2410986177199996
11,Dist. of Columbia,All opioids,2023,"Rate per 100,000",49.57542,5.2844971043199997
12,Florida,All opioids,1999,"Rate per 100,000",2.64945,0.26002929176
12,Florida,All opioids,2000,"Rate per 100,000",3.62783,0.30242850764000001
12,Florida,All opioids,2001,"Rate per 100,000",5.3545,0.36170150464
12,Florida,All opioids,2002,"Rate per 100,000",5.93545,0.37693278811999997
12,Florida,All opioids,2003,"Rate per 100,000",6.34513,0.38652089251999999
12,Florida,All opioids,2004,"Rate per 100,000",7.08614,0.40347821668
12,Florida,All opioids,2005,"Rate per 100,000",6.32195,0.37657358087999998
12,Florida,All opioids,2006,"Rate per 100,000",6.89652,0.38924234860000001
12,Florida,All opioids,2007,"Rate per 100,000",8.16275,0.42084798755999997
12,Florida,All opioids,2008,"Rate per 100,000",8.1818,0.42140341628
12,Florida,All opioids,2009,"Rate per 100,000",8.69357,0.43302081451999996
12,Florida,All opioids,2010,"Rate per 100,000",9.10966,0.44364036500000004
12,Florida,All opioids,2011,"Rate per 100,000",8.44542,0.42459545856000003
12,Florida,All opioids,2012,"Rate per 100,000",6.91364,0.38040487128
12,Florida,All opioids,2013,"Rate per 100,000",6.57761,0.37047546032000001
12,Florida,All opioids,2014,"Rate per 100,000",7.19842,0.38616984475999999
12,Florida,All opioids,2015,"Rate per 100,000",9.41815,0.44144462012000002
12,Florida,All opioids,2016,"Rate per 100,000",14.39465,0.54604960843999995
12,Florida,All opioids,2017,"Rate per 100,000",16.31317,0.57510357436000004
12,Florida,All opioids,2018,"Rate per 100,000",15.779,0.56161058352000004
12,Florida,All opioids,2019,"Rate per 100,000",18.67854,0.61143715275999999
12,Florida,All opioids,2020,"Rate per 100,000",26.90319,0.73112120508
12,Florida,All opioids,2021,"Rate per 100,000",28.94702,0.75464271231999991
12,Florida,All opioids,2022,"Rate per 100,000",26.49951,0.71337449484000004
12,Florida,All opioids,2023,"Rate per 100,000",23.33468,0.66091869535999992
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.4892963234799999
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.77828864892
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.9016413841599999
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.1305228537600001
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.9867915967199998
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.0031971162
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.4745980313600002
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.4205432795599999
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.2895303664799997
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.9467140302399999
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.11448905612
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.4760936622800003
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.3726650130399998
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.8168917688799997
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.7707525594
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.0385466224400002
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.6912480158399998
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.79064463932
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.0627721878799994
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.8962518030799997
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.4002420302399994
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.0843904554799995
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.3138730237600003
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.0673042181999994
13,Georgia,All opioids,1999,"Rate per 100,000",1.01721,0.22005591691999998
13,Georgia,All opioids,2000,"Rate per 100,000",1.36182,0.25007855404000001
13,Georgia,All opioids,2001,"Rate per 100,000",2.14757,0.31199366239999998
13,Georgia,All opioids,2002,"Rate per 100,000",2.46814,0.33051600344000004
13,Georgia,All opioids,2003,"Rate per 100,000",2.68363,0.34346868695999999
13,Georgia,All opioids,2004,"Rate per 100,000",2.91022,0.35615951643999999
13,Georgia,All opioids,2005,"Rate per 100,000",3.28309,0.3723101634
13,Georgia,All opioids,2006,"Rate per 100,000",3.56009,0.38459790712000003
13,Georgia,All opioids,2007,"Rate per 100,000",4.05267,0.40608823303999997
13,Georgia,All opioids,2008,"Rate per 100,000",4.19018,0.41055389116000002
13,Georgia,All opioids,2009,"Rate per 100,000",5.01436,0.44659827547999997
13,Georgia,All opioids,2010,"Rate per 100,000",5.42034,0.46232496855999999
13,Georgia,All opioids,2011,"Rate per 100,000",5.41276,0.46151577276
13,Georgia,All opioids,2012,"Rate per 100,000",5.3711,0.45812038243999997
13,Georgia,All opioids,2013,"Rate per 100,000",5.2888,0.45447875731999998
13,Georgia,All opioids,2014,"Rate per 100,000",7.01792,0.52127857767999997
13,Georgia,All opioids,2015,"Rate per 100,000",8.37528,0.56631357607999999
13,Georgia,All opioids,2016,"Rate per 100,000",8.82397,0.57819353592
13,Georgia,All opioids,2017,"Rate per 100,000",9.73137,0.60689315148
13,Georgia,All opioids,2018,"Rate per 100,000",8.26829,0.55949945968000003
13,Georgia,All opioids,2019,"Rate per 100,000",8.17773,0.55488347348
13,Georgia,All opioids,2020,"Rate per 100,000",12.41687,0.68413423876000001
13,Georgia,All opioids,2021,"Rate per 100,000",17.09975,0.80032317791999996
13,Georgia,All opioids,2022,"Rate per 100,000",18.65826,0.83226378676000001
13,Georgia,All opioids,2023,"Rate per 100,000",17.45306,0.79945636792000008
15,Hawaii,All opioids,1999,"Rate per 100,000",2.44855,0.87666248684000003
15,Hawaii,All opioids,2000,"Rate per 100,000",2.34788,0.85508699891999995
15,Hawaii,All opioids,2001,"Rate per 100,000",3.03236,0.96562120088000003
15,Hawaii,All opioids,2002,"Rate per 100,000",3.66722,1.0628781883999998
15,Hawaii,All opioids,2003,"Rate per 100,000",3.39924,1.02102007168
15,Hawaii,All opioids,2004,"Rate per 100,000",4.38309,1.1461929060399998
15,Hawaii,All opioids,2005,"Rate per 100,000",4.99762,1.2055802435599998
15,Hawaii,All opioids,2006,"Rate per 100,000",3.97132,1.0666456063199998
15,Hawaii,All opioids,2007,"Rate per 100,000",5.682,1.2755159639599998
15,Hawaii,All opioids,2008,"Rate per 100,000",3.85411,1.04778402652
15,Hawaii,All opioids,2009,"Rate per 100,000",4.06503,1.0724783957999999
15,Hawaii,All opioids,2010,"Rate per 100,000",5.29172,1.2318635338799999
15,Hawaii,All opioids,2011,"Rate per 100,000",5.35211,1.22565238404
15,Hawaii,All opioids,2012,"Rate per 100,000",4.48859,1.1381834268
15,Hawaii,All opioids,2013,"Rate per 100,000",4.73665,1.1492227955600001
15,Hawaii,All opioids,2014,"Rate per 100,000",3.91221,1.0209777592
15,Hawaii,All opioids,2015,"Rate per 100,000",4.11644,1.05670721072
15,Hawaii,All opioids,2016,"Rate per 100,000",5.17069,1.1932364262000001
15,Hawaii,All opioids,2017,"Rate per 100,000",3.35056,0.93640397675999998
15,Hawaii,All opioids,2018,"Rate per 100,000",4.12262,1.0824164993600001
15,Hawaii,All opioids,2019,"Rate per 100,000",3.52055,0.96812669043999988
15,Hawaii,All opioids,2020,"Rate per 100,000",5.31971,1.2433881633600001
15,Hawaii,All opioids,2021,"Rate per 100,000",6.09617,1.29215877868
15,Hawaii,All opioids,2022,"Rate per 100,000",7.07427,1.4027436505599999
15,Hawaii,All opioids,2023,"Rate per 100,000",9.43841,1.6454577887999999
16,Idaho,All opioids,1999,"Rate per 100,000",2.5234,0.88945218656000002
16,Idaho,All opioids,2000,"Rate per 100,000",2.24297,0.83167611212000003
16,Idaho,All opioids,2001,"Rate per 100,000",4.07955,1.1214033474
16,Idaho,All opioids,2002,"Rate per 100,000",3.52748,1.03420159892
16,Idaho,All opioids,2003,"Rate per 100,000",4.15263,1.1128963241200001
16,Idaho,All opioids,2004,"Rate per 100,000",3.54884,1.0211805564800001
16,Idaho,All opioids,2005,"Rate per 100,000",3.71803,1.0391923116399999
16,Idaho,All opioids,2006,"Rate per 100,000",5.00874,1.1829488448400001
16,Idaho,All opioids,2007,"Rate per 100,000",4.26205,1.0691544906000001
16,Idaho,All opioids,2008,"Rate per 100,000",4.80286,1.12437293752
16,Idaho,All opioids,2009,"Rate per 100,000",4.19589,1.05796569144
16,Idaho,All opioids,2010,"Rate per 100,000",5.25164,1.17435568348
16,Idaho,All opioids,2011,"Rate per 100,000",5.13975,1.16592972776
16,Idaho,All opioids,2012,"Rate per 100,000",3.90014,1.0101442433599999
16,Idaho,All opioids,2013,"Rate per 100,000",4.77079,1.0892689808
16,Idaho,All opioids,2014,"Rate per 100,000",4.99925,1.1274032484400001
16,Idaho,All opioids,2015,"Rate per 100,000",5.99449,1.2570755979599999
16,Idaho,All opioids,2016,"Rate per 100,000",7.44855,1.3664927959199999
16,Idaho,All opioids,2017,"Rate per 100,000",6.24963,1.2302984229199998
16,Idaho,All opioids,2018,"Rate per 100,000",7.06287,1.2875941856399999
16,Idaho,All opioids,2019,"Rate per 100,000",7.59599,1.31762184036
16,Idaho,All opioids,2020,"Rate per 100,000",8.89614,1.4086504222
16,Idaho,All opioids,2021,"Rate per 100,000",12.7705,1.6580350323599999
16,Idaho,All opioids,2022,"Rate per 100,000",14.66797,1.77538559296
16,Idaho,All opioids,2023,"Rate per 100,000",14.37025,1.7560223001999999
17,Illinois,All opioids,1999,"Rate per 100,000",3.91155,0.34930098055999997
17,Illinois,All opioids,2000,"Rate per 100,000",4.48308,0.37227545963999997
17,Illinois,All opioids,2001,"Rate per 100,000",4.19452,0.35910916552
17,Illinois,All opioids,2002,"Rate per 100,000",4.55612,0.37489005651999996
17,Illinois,All opioids,2003,"Rate per 100,000",3.68356,0.33718668116
17,Illinois,All opioids,2004,"Rate per 100,000",4.24443,0.36138385919999999
17,Illinois,All opioids,2005,"Rate per 100,000",4.65762,0.37666116152000001
17,Illinois,All opioids,2006,"Rate per 100,000",6.88295,0.45902936575999997
17,Illinois,All opioids,2007,"Rate per 100,000",5.46319,0.40956024563999999
17,Illinois,All opioids,2008,"Rate per 100,000",6.65242,0.45088033451999998
17,Illinois,All opioids,2009,"Rate per 100,000",6.94852,0.46105043936000001
17,Illinois,All opioids,2010,"Rate per 100,000",6.78951,0.45586606883999997
17,Illinois,All opioids,2011,"Rate per 100,000",7.05841,0.46417168643999995
17,Illinois,All opioids,2012,"Rate per 100,000",8.94148,0.52201152163999998
17,Illinois,All opioids,2013,"Rate per 100,000",8.28018,0.50168236047999992
17,Illinois,All opioids,2014,"Rate per 100,000",9.36706,0.53645806423999998
17,Illinois,All opioids,2015,"Rate per 100,000",10.73676,0.57547060983999998
17,Illinois,All opioids,2016,"Rate per 100,000",15.31194,0.69170541888000003
17,Illinois,All opioids,2017,"Rate per 100,000",17.242,0.73315573995999994
17,Illinois,All opioids,2018,"Rate per 100,000",17.04916,0.73177905555999989
17,Illinois,All opioids,2019,"Rate per 100,000",17.50734,0.74381847511999999
17,Illinois,All opioids,2020,"Rate per 100,000",23.38719,0.86218779471999996
17,Illinois,All opioids,2021,"Rate per 100,000",23.66765,0.85849596616000001
17,Illinois,All opioids,2022,"Rate per 100,000",24.86259,0.88237608479999996
17,Illinois,All opioids,2023,"Rate per 100,000",22.47924,0.83810849891999994
18,Indiana,All opioids,1999,"Rate per 100,000",0.7667,0.22178076199999999
18,Indiana,All opioids,2000,"Rate per 100,000",0.69706,0.21342907068
18,Indiana,All opioids,2001,"Rate per 100,000",1.08841,0.26086585307999999
18,Indiana,All opioids,2002,"Rate per 100,000",1.04217,0.25784436020000001
18,Indiana,All opioids,2003,"Rate per 100,000",2.05499,0.35819125831999998
18,Indiana,All opioids,2004,"Rate per 100,000",2.23615,0.37412473336000002
18,Indiana,All opioids,2005,"Rate per 100,000",2.5515,0.39696868231999999
18,Indiana,All opioids,2006,"Rate per 100,000",2.83216,0.42034747411999995
18,Indiana,All opioids,2007,"Rate per 100,000",3.86401,0.49071330475999997
18,Indiana,All opioids,2008,"Rate per 100,000",4.9911,0.55904235436000005
18,Indiana,All opioids,2009,"Rate per 100,000",4.96193,0.55048100771999997
18,Indiana,All opioids,2010,"Rate per 100,000",4.52062,0.52652844356000006
18,Indiana,All opioids,2011,"Rate per 100,000",5.60721,0.5898167044
18,Indiana,All opioids,2012,"Rate per 100,000",5.94368,0.61000171343999998
18,Indiana,All opioids,2013,"Rate per 100,000",5.71374,0.59862199656000004
18,Indiana,All opioids,2014,"Rate per 100,000",7.30233,0.67562377175999999
18,Indiana,All opioids,2015,"Rate per 100,000",8.45179,0.72661295027999995
18,Indiana,All opioids,2016,"Rate per 100,000",12.5924,0.89033989015999992
18,Indiana,All opioids,2017,"Rate per 100,000",18.77541,1.0913349109600001
18,Indiana,All opioids,2018,"Rate per 100,000",17.47547,1.0503060447599999
18,Indiana,All opioids,2019,"Rate per 100,000",19.9357,1.1237730952
18,Indiana,All opioids,2020,"Rate per 100,000",29.94975,1.3774411069999999
18,Indiana,All opioids,2021,"Rate per 100,000",34.16677,1.45179050044
18,Indiana,All opioids,2022,"Rate per 100,000",31.98871,1.40283264828
18,Indiana,All opioids,2023,"Rate per 100,000",26.38552,1.275045268
19,Iowa,All opioids,1999,"Rate per 100,000",N/A,N/A
19,Iowa,All opioids,2000,"Rate per 100,000",N/A,N/A
19,Iowa,All opioids,2001,"Rate per 100,000",0.92506,0.34996317048000003
19,Iowa,All opioids,2002,"Rate per 100,000",1.27667,0.41334081908000003
19,Iowa,All opioids,2003,"Rate per 100,000",1.37892,0.44035755120000003
19,Iowa,All opioids,2004,"Rate per 100,000",2.14628,0.54201342159999999
19,Iowa,All opioids,2005,"Rate per 100,000",2.38662,0.57563094960000005
19,Iowa,All opioids,2006,"Rate per 100,000",3.26962,0.67181968027999994
19,Iowa,All opioids,2007,"Rate per 100,000",3.62932,0.69550349119999999
19,Iowa,All opioids,2008,"Rate per 100,000",4.4165,0.78046102791999994
19,Iowa,All opioids,2009,"Rate per 100,000",4.93805,0.82927778752000003
19,Iowa,All opioids,2010,"Rate per 100,000",5.1266,0.84293885816000003
19,Iowa,All opioids,2011,"Rate per 100,000",5.89256,0.89945480548000001
19,Iowa,All opioids,2012,"Rate per 100,000",5.87682,0.90154322075999993
19,Iowa,All opioids,2013,"Rate per 100,000",6.09162,0.91543736871999992
19,Iowa,All opioids,2014,"Rate per 100,000",5.29425,0.84609742756000006
19,Iowa,All opioids,2015,"Rate per 100,000",5.78924,0.89211019156000004
19,Iowa,All opioids,2016,"Rate per 100,000",6.23208,0.92184488900000006
19,Iowa,All opioids,2017,"Rate per 100,000",6.92006,0.9662314998
19,Iowa,All opioids,2018,"Rate per 100,000",4.83589,0.8089130954799999
19,Iowa,All opioids,2019,"Rate per 100,000",5.36521,0.84940496087999995
19,Iowa,All opioids,2020,"Rate per 100,000",7.63896,1.0174285010399999
19,Iowa,All opioids,2021,"Rate per 100,000",8.60777,1.0675245075599999
19,Iowa,All opioids,2022,"Rate per 100,000",7.92216,1.0283205248399998
19,Iowa,All opioids,2023,"Rate per 100,000",8.41876,1.0581428558400001
50,Vermont,All opioids,1999,"Rate per 100,000",N/A,N/A
50,Vermont,All opioids,2000,"Rate per 100,000",3.55064,1.4892963234799999
50,Vermont,All opioids,2001,"Rate per 100,000",5.02453,1.77828864892
50,Vermont,All opioids,2002,"Rate per 100,000",5.79163,1.9016413841599999
50,Vermont,All opioids,2003,"Rate per 100,000",7.22186,2.1305228537600001
50,Vermont,All opioids,2004,"Rate per 100,000",6.08417,1.9867915967199998
50,Vermont,All opioids,2005,"Rate per 100,000",6.11665,2.0031971162
50,Vermont,All opioids,2006,"Rate per 100,000",9.38295,2.4745980313600002
50,Vermont,All opioids,2007,"Rate per 100,000",8.75785,2.4205432795599999
50,Vermont,All opioids,2008,"Rate per 100,000",8.585,2.2895303664799997
50,Vermont,All opioids,2009,"Rate per 100,000",6.04248,1.9467140302399999
50,Vermont,All opioids,2010,"Rate per 100,000",6.83377,2.11448905612
50,Vermont,All opioids,2011,"Rate per 100,000",9.06641,2.4760936622800003
50,Vermont,All opioids,2012,"Rate per 100,000",8.64632,2.3726650130399998
50,Vermont,All opioids,2013,"Rate per 100,000",11.58693,2.8168917688799997
50,Vermont,All opioids,2014,"Rate per 100,000",10.97123,2.7707525594
50,Vermont,All opioids,2015,"Rate per 100,000",13.40243,3.0385466224400002
50,Vermont,All opioids,2016,"Rate per 100,000",18.42481,3.6912480158399998
50,Vermont,All opioids,2017,"Rate per 100,000",19.99713,3.79064463932
50,Vermont,All opioids,2018,"Rate per 100,000",22.77391,4.0627721878799994
50,Vermont,All opioids,2019,"Rate per 100,000",20.71897,3.8962518030799997
50,Vermont,All opioids,2020,"Rate per 100,000",27.42591,4.4002420302399994
50,Vermont,All opioids,2021,"Rate per 100,000",37.40703,5.0843904554799995
50,Vermont,All opioids,2022,"Rate per 100,000",40.94284,5.3138730237600003
50,Vermont,All opioids,2023,"Rate per 100,000",38.17928,5.0673042181999994
20,Kansas,All opioids,1999,"Rate per 100,000",0.98276,0.38529111991999998
20,Kansas,All opioids,2000,"Rate per 100,000",0.85911,0.35914829887999999
20,Kansas,All opioids,2001,"Rate per 100,000",1.78745,0.51132862788
20,Kansas,All opioids,2002,"Rate per 100,000",3.03504,0.66684718576000002
20,Kansas,All opioids,2003,"Rate per 100,000",2.85785,0.64934683183999997
20,Kansas,All opioids,2004,"Rate per 100,000",4.43965,0.81228897791999999
20,Kansas,All opioids,2005,"Rate per 100,000",4.07246,0.78023211560000005
20,Kansas,All opioids,2006,"Rate per 100,000",4.45402,0.80354985144000002
20,Kansas,All opioids,2007,"Rate per 100,000",4.35444,0.79669735236000006
20,Kansas,All opioids,2008,"Rate per 100,000",3.47647,0.70445673787999996
20,Kansas,All opioids,2009,"Rate per 100,000",5.49045,0.8986347120799999
20,Kansas,All opioids,2010,"Rate per 100,000",3.78562,0.73797037803999999
20,Kansas,All opioids,2011,"Rate per 100,000",4.32807,0.79402250507999994
20,Kansas,All opioids,2012,"Rate per 100,000",6.2592,0.95401712084000001
20,Kansas,All opioids,2013,"Rate per 100,000",5.74893,0.91344193779999994
20,Kansas,All opioids,2014,"Rate per 100,000",6.02059,0.91496397775999994
20,Kansas,All opioids,2015,"Rate per 100,000",5.42181,0.88732327572000003
20,Kansas,All opioids,2016,"Rate per 100,000",5.1044,0.85053873660000001
20,Kansas,All opioids,2017,"Rate per 100,000",5.08441,0.85138282235999996
20,Kansas,All opioids,2018,"Rate per 100,000",5.66208,0.90818113511999998
20,Kansas,All opioids,2019,"Rate per 100,000",6.67824,0.98448440159999995
20,Kansas,All opioids,2020,"Rate per 100,000",9.40766,1.1594701165599999
20,Kansas,All opioids,2021,"Rate per 100,000",15.70696,1.50003500472
20,Kansas,All opioids,2022,"Rate per 100,000",18.19927,1.6136238137600001
20,Kansas,All opioids,2023,"Rate per 100,000",14.87666,1.4458512084799999
21,Kentucky,All opioids,1999,"Rate per 100,000",1.27218,0.34601180851999996
21,Kentucky,All opioids,2000,"Rate per 100,000",2.25033,0.45997732172
21,Kentucky,All opioids,2001,"Rate per 100,000",3.52032,0.57539595932000009
21,Kentucky,All opioids,2002,"Rate per 100,000",4.3611,0.6430942476
21,Kentucky,All opioids,2003,"Rate per 100,000",5.71619,0.73403200695999993
21,Kentucky,All opioids,2004,"Rate per 100,000",5.35934,0.70841828791999994
21,Kentucky,All opioids,2005,"Rate per 100,000",6.8462,0.79789366384000004
21,Kentucky,All opioids,2006,"Rate per 100,000",7.96082,0.86150071279999996
21,Kentucky,All opioids,2007,"Rate per 100,000",8.11792,0.86399749995999997
21,Kentucky,All opioids,2008,"Rate per 100,000",8.66992,0.89633877200000001
21,Kentucky,All opioids,2009,"Rate per 100,000",10.19653,0.96967148991999996
21,Kentucky,All opioids,2010,"Rate per 100,000",14.05642,1.14556635088
21,Kentucky,All opioids,2011,"Rate per 100,000",15.80766,1.21404613428
21,Kentucky,All opioids,2012,"Rate per 100,000",15.52894,1.1906917483999999
21,Kentucky,All opioids,2013,"Rate per 100,000",15.45652,1.19361791276
21,Kentucky,All opioids,2014,"Rate per 100,000",16.83068,1.24450743116
21,Kentucky,All opioids,2015,"Rate per 100,000",21.00217,1.4062497299199999
21,Kentucky,All opioids,2016,"Rate per 100,000",23.60863,1.4989118502399998
21,Kentucky,All opioids,2017,"Rate per 100,000",27.91809,1.63509010028
21,Kentucky,All opioids,2018,"Rate per 100,000",23.36989,1.48492904364
21,Kentucky,All opioids,2019,"Rate per 100,000",24.61335,1.5301331234
21,Kentucky,All opioids,2020,"Rate per 100,000",40.23688,1.9606761960800001
21,Kentucky,All opioids,2021,"Rate per 100,000",44.78792,2.0572663700399998
21,Kentucky,All opioids,2022,"Rate per 100,000",41.79102,1.9893013747600001
21,Kentucky,All opioids,2023,"Rate per 100,000",38.08514,1.89116449032
22,Louisiana,All opioids,1999,"Rate per 100,000",0.65612,0.24335948783999997
22,Louisiana,All opioids,2000,"Rate per 100,000",1.17795,0.32072388264000001
22,Louisiana,All opioids,2001,"Rate per 100,000",1.82346,0.39823212575999994
22,Louisiana,All opioids,2002,"Rate per 100,000",2.13229,0.43007499331999999
22,Louisiana,All opioids,2003,"Rate per 100,000",2.73807,0.48977526640000002
22,Louisiana,All opioids,2004,"Rate per 100,000",3.21749,0.52823136016000005
22,Louisiana,All opioids,2005,"Rate per 100,000",3.78327,0.56838633096000002
22,Louisiana,All opioids,2006,"Rate per 100,000",4.5504,0.64444147907999993
22,Louisiana,All opioids,2007,"Rate per 100,000",4.91742,0.66740578575999998
22,Louisiana,All opioids,2008,"Rate per 100,000",2.93101,0.50958211892000005
22,Louisiana,All opioids,2009,"Rate per 100,000",2.79882,0.50287207655999999
22,Louisiana,All opioids,2010,"Rate per 100,000",2.80012,0.50198470027999997
22,Louisiana,All opioids,2011,"Rate per 100,000",2.52219,0.46675981744
22,Louisiana,All opioids,2012,"Rate per 100,000",3.67725,0.56493532172000005
22,Louisiana,All opioids,2013,"Rate per 100,000",5.88347,0.72345687203999998
22,Louisiana,All opioids,2014,"Rate per 100,000",5.667,0.70355333467999992
22,Louisiana,All opioids,2015,"Rate per 100,000",6.31528,0.74731477800000001
22,Louisiana,All opioids,2016,"Rate per 100,000",7.68524,0.82586827147999997
22,Louisiana,All opioids,2017,"Rate per 100,000",9.28983,0.91216425299999992
22,Louisiana,All opioids,2018,"Rate per 100,000",9.97062,0.94617854379999999
